,Never,Rarely,Sometimes,Frequently,Always,Rural Code,Urban Code,Per Less than HS,Per Only HS,Per Some College,Per Bachelors or Higher,Population,Unemployment Rate,Per of Median HH Income,Per in Poverty,Per of Cases,Per of Deaths
1883,0.044,0.011,0.152,0.296,0.497,6.0,4.0,0.16,0.34299999999999997,0.3,0.198,13943,0.047,0.8211820983886718,0.185,0.009036792655812953,7.172057663343613e-05
1884,0.099,0.091,0.095,0.169,0.546,9.0,12.0,0.115,0.342,0.315,0.228,11231,0.045,0.8210078430175781,0.14,0.005164277446353842,0.0
1885,0.062,0.121,0.094,0.151,0.573,4.0,3.0,0.16,0.34700000000000003,0.319,0.174,97947,0.04,0.8017704010009765,0.19,0.010199393549572729,0.00014293444413815634
1886,0.179,0.043,0.113,0.155,0.511,6.0,6.0,0.184,0.34700000000000003,0.33799999999999997,0.131,55508,0.049,0.6888373565673828,0.223,0.014790660805649636,0.0008287093752251928
1887,0.034,0.068,0.212,0.215,0.47,3.0,2.0,0.11800000000000001,0.259,0.366,0.257,102139,0.040999999999999995,0.9300202178955078,0.138,0.0061289027697549415,9.790579504400866e-05
1888,0.028,0.047,0.1,0.175,0.649,2.0,2.0,0.09300000000000001,0.255,0.402,0.25,335509,0.051,0.8119990539550781,0.18,0.008029590860453817,0.00014902729882059797
1889,0.157,0.021,0.131,0.167,0.524,1.0,1.0,0.10800000000000001,0.27699999999999997,0.384,0.231,27763,0.036000000000000004,1.231947479248047,0.08800000000000001,0.002521341353600115,0.0
1890,0.028,0.005,0.102,0.194,0.671,4.0,3.0,0.067,0.23199999999999998,0.371,0.33,37009,0.047,1.098365478515625,0.08900000000000001,0.005323029533356751,2.7020454484044422e-05
1891,0.058,0.085,0.169,0.134,0.554,2.0,2.0,0.166,0.33,0.319,0.185,167609,0.037000000000000005,0.9396389770507813,0.152,0.009754846100149754,0.00010142653437464576
1892,0.074,0.067,0.037,0.14,0.681,2.0,2.0,0.133,0.314,0.324,0.22899999999999998,42846,0.034,1.1122185516357421,0.109,0.00842552396956542,7.001820473323065e-05
1893,0.068,0.044,0.143,0.126,0.62,6.0,6.0,0.258,0.325,0.306,0.111,58741,0.040999999999999995,0.7828988647460937,0.177,0.03275395379717744,0.0007150031494186343
1894,0.017,0.014,0.033,0.104,0.832,2.0,2.0,0.11599999999999999,0.17300000000000001,0.23600000000000002,0.475,321488,0.034,1.1420680236816407,0.14,0.018181082964216395,0.00024262180859005623
1895,0.021,0.037,0.055,0.184,0.703,3.0,2.0,0.203,0.373,0.298,0.127,51472,0.059000000000000004,0.7106712341308594,0.21,0.011151694124961144,0.00021370842399751321
1896,0.02,0.022,0.068,0.183,0.706,2.0,2.0,0.11199999999999999,0.256,0.293,0.33799999999999997,382295,0.037000000000000005,0.9244789886474609,0.152,0.012772858656273298,0.00012555748832707725
1897,0.038,0.03,0.061,0.127,0.745,1.0,1.0,0.159,0.295,0.33399999999999996,0.213,69685,0.04,0.9997037506103515,0.11599999999999999,0.011107124919279615,0.0003587572648346129
1898,0.038,0.079,0.054,0.197,0.632,1.0,1.0,0.153,0.308,0.33299999999999996,0.20600000000000002,224529,0.039,0.9852582550048828,0.11599999999999999,0.013334580388279465,0.000164789403595972
1899,0.008,0.022,0.19,0.21,0.57,1.0,1.0,0.13699999999999998,0.363,0.355,0.14400000000000002,11562,0.040999999999999995,0.9445180511474609,0.147,0.003719079743988929,0.0001729804532087874
1900,0.095,0.072,0.096,0.236,0.502,9.0,12.0,0.19,0.37200000000000005,0.302,0.135,8441,0.054000000000000006,0.7983027648925781,0.168,0.0030802037673261463,0.0
1901,0.042,0.033,0.082,0.107,0.736,4.0,3.0,0.158,0.313,0.306,0.223,60443,0.034,0.9461908721923828,0.146,0.01925781314627004,0.0004136128253064871
1902,0.072,0.061,0.127,0.24,0.501,8.0,7.0,0.259,0.325,0.311,0.105,21069,0.038,0.7780023956298828,0.20199999999999999,0.01447624471973041,0.00014238929232521716
1903,0.04,0.055,0.117,0.199,0.588,2.0,2.0,0.109,0.23800000000000002,0.301,0.353,537174,0.040999999999999995,0.9726772308349609,0.16,0.009618857204555693,0.00027365434663628545
1904,0.014,0.007,0.068,0.2,0.711,4.0,5.0,0.225,0.37799999999999995,0.252,0.14400000000000002,50010,0.057,0.6748274993896485,0.23800000000000002,0.0124375124975005,0.0001199760047990402
1905,0.031,0.069,0.06,0.129,0.711,4.0,3.0,0.13699999999999998,0.299,0.35700000000000004,0.207,135976,0.046,0.9691747283935547,0.156,0.008258810378302053,0.0002647526034006001
1906,0.077,0.039,0.03,0.188,0.666,2.0,2.0,0.11900000000000001,0.265,0.366,0.25,62317,0.034,0.899351806640625,0.106,0.004733860744259191,9.628191344255981e-05
1907,0.014,0.028,0.042,0.201,0.715,2.0,2.0,0.10099999999999999,0.243,0.33799999999999997,0.318,117417,0.033,1.0742838287353516,0.106,0.011625233143411942,0.0004598993331459669
1908,0.02,0.007,0.06,0.217,0.696,6.0,4.0,0.20800000000000002,0.317,0.32799999999999996,0.146,23677,0.052000000000000005,0.7383773803710938,0.23,0.011699117286818432,0.000464585885036111
1909,0.009,0.047,0.092,0.236,0.616,2.0,2.0,0.14,0.278,0.39799999999999996,0.184,55234,0.049,0.8437303924560546,0.16899999999999998,0.012057790491364014,0.00014483832422058877
1910,0.133,0.03,0.08,0.259,0.498,9.0,10.0,0.184,0.415,0.307,0.094,4937,0.086,0.7512371826171875,0.192,0.007494429815677537,0.0
1911,0.08,0.051,0.106,0.219,0.544,1.0,1.0,0.11,0.281,0.33399999999999996,0.275,181806,0.036000000000000004,1.1902836608886718,0.08199999999999999,0.009185615436234227,9.350626491974963e-05
1912,0.077,0.065,0.067,0.176,0.616,6.0,5.0,0.11599999999999999,0.267,0.312,0.305,43938,0.040999999999999995,0.8322122955322265,0.193,0.0089899403705221,6.827802813054759e-05
1913,0.032,0.022,0.113,0.151,0.682,1.0,1.0,0.13699999999999998,0.293,0.35100000000000003,0.218,209339,0.036000000000000004,1.094915313720703,0.125,0.014330822254811573,0.00021018539307056974
1914,0.064,0.051,0.208,0.233,0.445,3.0,2.0,0.184,0.304,0.381,0.131,9419,0.039,0.8063532257080078,0.188,0.006051597834164986,0.0003185051491665782
1915,0.066,0.102,0.081,0.115,0.636,4.0,5.0,0.166,0.272,0.353,0.209,61779,0.045,0.9255245208740235,0.142,0.019067968079768207,0.00016186730118648732
1916,0.109,0.041,0.112,0.228,0.51,4.0,5.0,0.196,0.321,0.337,0.145,55949,0.038,0.6960862731933594,0.231,0.009490786251765,0.0001966076248011582
1917,0.029,0.09,0.084,0.234,0.563,1.0,1.0,0.14400000000000002,0.311,0.331,0.214,86111,0.035,1.2281138610839843,0.09,0.008465817375248225,3.4838754630651134e-05
1918,0.075,0.114,0.105,0.143,0.563,6.0,5.0,0.162,0.335,0.33399999999999996,0.16899999999999998,45756,0.038,0.8080086517333984,0.136,0.013003759069848762,0.0001966955153422502
1919,0.153,0.039,0.085,0.182,0.541,7.0,9.0,0.114,0.306,0.33899999999999997,0.242,35858,0.039,0.8064229583740234,0.14300000000000002,0.012382174131295666,5.577555914998048e-05
1920,0.016,0.034,0.08,0.178,0.692,2.0,2.0,0.146,0.307,0.271,0.276,21755,0.036000000000000004,0.8723426818847656,0.146,0.0017467248908296944,0.0
1921,0.084,0.089,0.071,0.15,0.605,6.0,6.0,0.16699999999999998,0.345,0.32,0.168,22440,0.051,0.6867812347412109,0.20600000000000002,0.010650623885918004,0.00026737967914438503
1922,0.029,0.037,0.075,0.166,0.694,1.0,1.0,0.099,0.174,0.27899999999999997,0.44799999999999995,1110356,0.036000000000000004,1.2102704620361329,0.10300000000000001,0.018623756705056758,0.00019363159202994356
1923,0.096,0.035,0.146,0.154,0.569,7.0,10.0,0.155,0.336,0.321,0.188,14964,0.046,0.8307485961914063,0.14800000000000002,0.005012028869286287,0.00013365410318096765
1924,0.027,0.056,0.078,0.184,0.655,6.0,6.0,0.207,0.349,0.297,0.147,27173,0.04,0.8102216339111328,0.161,0.021528723365105067,0.0004784160747801126
1925,0.039,0.105,0.041,0.237,0.578,4.0,5.0,0.096,0.22,0.315,0.369,100880,0.038,1.114205093383789,0.113,0.00880253766851705,0.00019825535289452815
1926,0.044,0.032,0.038,0.212,0.673,3.0,2.0,0.146,0.336,0.309,0.209,94298,0.048,0.8869798278808594,0.16399999999999998,0.010753144287259538,0.00011665146662707586
1927,0.019,0.032,0.032,0.25,0.667,2.0,2.0,0.071,0.21600000000000003,0.321,0.39299999999999996,234473,0.036000000000000004,0.9976301574707032,0.13,0.009903059200846153,8.103278415851718e-05
1928,0.017,0.003,0.067,0.201,0.712,9.0,8.0,0.205,0.397,0.27,0.128,19483,0.052000000000000005,0.6931240081787109,0.21600000000000003,0.01406354257557871,0.0008212287635374429
1929,0.039,0.039,0.159,0.254,0.509,3.0,2.0,0.08800000000000001,0.292,0.40700000000000003,0.214,197938,0.046,0.8825016021728516,0.125,0.0046327637947236,5.052087017146783e-05
1930,0.01,0.02,0.028,0.142,0.801,2.0,2.0,0.073,0.14800000000000002,0.203,0.5760000000000001,148476,0.033,1.294939727783203,0.134,0.008607451709367171,0.00030307928554109754
1931,0.036,0.057,0.181,0.243,0.482,3.0,2.0,0.12,0.303,0.38299999999999995,0.19399999999999998,12726,0.038,0.915208740234375,0.159,0.004479019330504479,7.857928650007858e-05
1932,0.067,0.021,0.11,0.238,0.563,4.0,3.0,0.135,0.316,0.344,0.205,39824,0.046,0.8929566955566406,0.14300000000000002,0.00881378063479309,0.00042687826436319805
1933,0.05,0.035,0.142,0.169,0.603,2.0,2.0,0.125,0.29,0.321,0.264,63060,0.039,1.0525719451904296,0.115,0.009705042816365366,4.757373929590866e-05
1934,0.036,0.014,0.154,0.299,0.498,8.0,3.0,0.135,0.308,0.354,0.204,13463,0.05,0.885272216796875,0.15,0.004828047240585308,0.00014855529971031717
1935,0.01,0.008,0.07,0.166,0.746,2.0,2.0,0.13699999999999998,0.36200000000000004,0.348,0.153,39490,0.042,0.9505994415283203,0.154,0.004836667510762218,5.064573309698658e-05
1936,0.034,0.065,0.085,0.204,0.612,3.0,2.0,0.106,0.23600000000000002,0.34,0.318,180742,0.042,0.9228584289550781,0.192,0.009621449358754468,6.086023171150037e-05
1937,0.018,0.115,0.105,0.263,0.499,8.0,7.0,0.091,0.26,0.332,0.317,20724,0.038,0.9305952453613281,0.121,0.006562439683458792,0.00024126616483304382
1938,0.066,0.078,0.105,0.138,0.613,2.0,2.0,0.18600000000000003,0.33799999999999997,0.318,0.158,143667,0.038,0.8735101318359375,0.141,0.014262147883647602,0.0002505794650128422
1939,0.05,0.039,0.145,0.153,0.612,5.0,8.0,0.19699999999999998,0.349,0.314,0.139,44829,0.053,0.7060360717773437,0.258,0.01066274063664146,0.00017845591023667715
1940,0.062,0.031,0.116,0.165,0.626,4.0,5.0,0.22899999999999998,0.34,0.299,0.132,130625,0.054000000000000006,0.6336864852905273,0.315,0.01995023923444976,0.0003904306220095694
1941,0.125,0.094,0.124,0.111,0.546,2.0,2.0,0.174,0.345,0.331,0.15,91010,0.044000000000000004,0.77866455078125,0.184,0.005065377431051532,3.296341061421822e-05
1942,0.086,0.065,0.131,0.175,0.542,1.0,1.0,0.147,0.32799999999999996,0.337,0.187,142088,0.04,0.9070014953613281,0.139,0.014096897697201734,0.0003518946005292495
1943,0.045,0.17,0.098,0.156,0.532,4.0,5.0,0.174,0.319,0.33399999999999996,0.17300000000000001,67029,0.049,0.776242446899414,0.185,0.009756970863357651,0.00020886481970490385
1944,0.006,0.005,0.084,0.197,0.708,6.0,4.0,0.223,0.33299999999999996,0.316,0.128,63531,0.039,0.8015090179443359,0.168,0.022304072027828935,0.00018888416678471926
1945,0.137,0.029,0.178,0.199,0.458,6.0,5.0,0.20199999999999999,0.341,0.303,0.155,34823,0.066,0.683017349243164,0.285,0.007839646210837665,5.7433305573902306e-05
1946,0.029,0.083,0.097,0.217,0.574,6.0,3.0,0.149,0.34700000000000003,0.34600000000000003,0.158,62806,0.037000000000000005,1.015944137573242,0.107,0.014075088367353437,0.00017514250230869663
1947,0.015,0.034,0.116,0.247,0.588,2.0,2.0,0.165,0.41100000000000003,0.29100000000000004,0.133,45591,0.036000000000000004,0.9123161315917969,0.13,0.0056151433396942375,6.580246101204185e-05
1948,0.019,0.041,0.1,0.382,0.458,4.0,5.0,0.217,0.293,0.32299999999999995,0.168,71783,0.037000000000000005,0.8475116729736328,0.16,0.01198055249850243,9.751612498781049e-05
1949,0.079,0.061,0.086,0.247,0.528,8.0,7.0,0.217,0.311,0.312,0.16,14271,0.04,0.8028681945800781,0.161,0.007217433956975685,0.00014014434867913952
1950,0.025,0.013,0.047,0.224,0.691,6.0,5.0,0.114,0.27,0.301,0.315,34385,0.037000000000000005,0.9693315887451172,0.131,0.0035480587465464594,2.908244874218409e-05
1951,0.054,0.016,0.103,0.301,0.527,9.0,8.0,0.245,0.39299999999999996,0.265,0.09699999999999999,4016,0.059000000000000004,0.656583251953125,0.254,0.022410358565737053,0.000249003984063745
1952,0.06,0.045,0.067,0.213,0.615,1.0,1.0,0.102,0.25,0.3,0.348,239859,0.035,1.5009757995605468,0.073,0.011515098453674868,0.0001709337569155212
1953,0.042,0.031,0.137,0.159,0.631,4.0,3.0,0.2,0.37,0.3,0.129,44535,0.057999999999999996,0.7048511505126953,0.185,0.016324239362299316,0.000898169978668463
1954,0.015,0.02,0.07,0.168,0.727,1.0,1.0,0.073,0.154,0.255,0.518,1111761,0.033,1.4702899169921875,0.08,0.009927493409105015,0.00011873055449867373
1955,0.027,0.024,0.105,0.158,0.686,8.0,4.0,0.195,0.341,0.309,0.155,19731,0.057,0.6452045440673828,0.217,0.01211291875728549,0.0003040900106431504
1956,0.113,0.053,0.057,0.301,0.476,7.0,9.0,0.201,0.358,0.32899999999999996,0.113,11580,0.059000000000000004,0.6997455596923828,0.213,0.010189982728842832,0.00025906735751295336
1957,0.062,0.01,0.072,0.363,0.493,5.0,8.0,0.105,0.203,0.276,0.41600000000000004,56177,0.035,0.8996654510498047,0.214,0.004468020720223579,0.0
1958,0.017,0.018,0.09,0.132,0.744,3.0,2.0,0.159,0.305,0.34,0.195,123131,0.040999999999999995,0.7951836395263672,0.18600000000000003,0.0186711713540863,0.0003004929709009104
1959,0.046,0.071,0.164,0.208,0.511,6.0,3.0,0.214,0.315,0.316,0.155,68412,0.040999999999999995,0.7884923553466797,0.152,0.01065602525872654,0.00014617318599076187
1960,0.013,0.067,0.081,0.248,0.59,4.0,3.0,0.19699999999999998,0.319,0.28800000000000003,0.196,81801,0.057999999999999996,0.7390744018554688,0.215,0.016894658989498906,0.0004156428405520715
1961,0.073,0.027,0.08,0.199,0.621,2.0,2.0,0.19,0.34700000000000003,0.35100000000000003,0.113,37667,0.034,0.8874503326416016,0.139,0.012902540685480659,0.0001592906257466748
1962,0.028,0.019,0.063,0.224,0.665,8.0,7.0,0.158,0.326,0.316,0.2,18069,0.038,0.8305569458007812,0.142,0.003984725219990038,0.0
1963,0.219,0.166,0.189,0.233,0.193,9.0,12.0,0.045,0.336,0.33299999999999996,0.28600000000000003,2216,0.022000000000000002,0.8290554809570313,0.107,0.0009025270758122744,0.0
1964,0.111,0.079,0.137,0.248,0.425,6.0,6.0,0.086,0.282,0.36,0.272,10415,0.03,0.9004035186767578,0.099,0.0030724915986557848,0.0
1965,0.289,0.194,0.118,0.195,0.204,9.0,12.0,0.155,0.298,0.39,0.156,6832,0.042,0.6781549835205078,0.233,0.013612412177985948,0.00014637002341920375
1966,0.2,0.201,0.137,0.244,0.218,9.0,10.0,0.11199999999999999,0.32,0.305,0.263,928,0.026000000000000002,1.0315420532226562,0.09699999999999999,0.0021551724137931034,0.0
1967,0.206,0.119,0.142,0.259,0.274,9.0,10.0,0.08800000000000001,0.292,0.38299999999999995,0.237,6282,0.033,0.9332660675048828,0.09699999999999999,0.002706144539955428,0.0
1968,0.188,0.141,0.146,0.262,0.263,9.0,12.0,0.098,0.307,0.353,0.243,3024,0.016,0.9704608154296875,0.08,0.001984126984126984,0.0
1969,0.191,0.147,0.151,0.258,0.253,9.0,10.0,0.069,0.295,0.413,0.223,2115,0.023,1.00212158203125,0.08800000000000001,0.008983451536643027,0.0
1970,0.172,0.233,0.091,0.297,0.207,3.0,2.0,0.06,0.233,0.35600000000000004,0.35100000000000003,95626,0.024,1.0914364624023438,0.069,0.009871792190408466,4.18296279254596e-05
1971,0.09,0.113,0.142,0.233,0.423,3.0,2.0,0.055,0.19699999999999998,0.354,0.39399999999999996,181923,0.02,0.9491854858398437,0.114,0.016034256251271143,0.0004177591618431974
1972,0.146,0.272,0.165,0.222,0.195,9.0,12.0,0.085,0.299,0.405,0.212,3762,0.027999999999999997,0.9418711853027344,0.091,0.008240297713981925,0.0
1973,0.151,0.077,0.227,0.277,0.267,9.0,10.0,0.099,0.282,0.35200000000000004,0.267,4872,0.019,0.8529420471191407,0.106,0.002257799671592775,0.0
1974,0.186,0.168,0.163,0.255,0.227,9.0,10.0,0.057999999999999996,0.36700000000000005,0.39,0.184,2264,0.013999999999999999,0.9125248718261719,0.10800000000000001,0.00044169611307420494,0.0
1975,0.195,0.189,0.125,0.252,0.239,9.0,10.0,0.099,0.35,0.342,0.21,4424,0.016,1.1234532928466796,0.098,0.006555153707052441,0.0
1976,0.269,0.159,0.117,0.209,0.246,9.0,12.0,0.1,0.31,0.34700000000000003,0.243,2287,0.045,0.8080620574951172,0.1,0.005684302579798863,0.0
1977,0.16,0.221,0.094,0.302,0.222,8.0,7.0,0.129,0.36,0.34600000000000003,0.165,3241,0.040999999999999995,0.7874098968505859,0.13699999999999998,0.0046282011724776305,0.000308546744831842
1978,0.265,0.081,0.081,0.27,0.304,9.0,10.0,0.078,0.28300000000000003,0.39799999999999996,0.24100000000000002,3210,0.027000000000000003,0.8147681427001953,0.08800000000000001,0.00529595015576324,0.0
1979,0.187,0.206,0.149,0.256,0.203,9.0,12.0,0.077,0.248,0.39399999999999996,0.281,1761,0.018000000000000002,0.8659980773925782,0.121,0.002271436683702442,0.0
1980,0.097,0.122,0.222,0.253,0.305,3.0,2.0,0.051,0.23199999999999998,0.371,0.345,69451,0.021,0.8514287567138672,0.132,0.008984751839426357,5.7594563073245884e-05
1981,0.177,0.233,0.125,0.275,0.19,8.0,7.0,0.08800000000000001,0.373,0.364,0.174,2274,0.023,0.620767936706543,0.149,0.001759014951627089,0.0
1982,0.162,0.054,0.197,0.217,0.37,9.0,12.0,0.096,0.306,0.33799999999999997,0.259,2231,0.025,0.8386546325683594,0.095,0.012998655311519497,0.0
1983,0.218,0.207,0.15,0.232,0.193,9.0,10.0,0.134,0.353,0.369,0.14400000000000002,2499,0.02,0.8100650024414062,0.125,0.0024009603841536613,0.0
1984,0.193,0.206,0.074,0.301,0.226,8.0,7.0,0.1,0.349,0.37200000000000005,0.179,2480,0.04,0.7502745056152343,0.141,0.004435483870967742,0.0
1985,0.115,0.07,0.193,0.307,0.315,9.0,10.0,0.159,0.27699999999999997,0.324,0.24,4046,0.021,0.8317111968994141,0.122,0.0034602076124567475,0.0
1986,0.172,0.156,0.104,0.295,0.272,9.0,10.0,0.134,0.361,0.341,0.16399999999999998,1850,0.023,0.7640129089355469,0.132,0.002162162162162162,0.0
1987,0.206,0.132,0.124,0.263,0.275,9.0,8.0,0.10099999999999999,0.341,0.359,0.198,5745,0.035,0.8851517486572266,0.121,0.0024369016536118365,0.00017406440382941688
1988,0.169,0.128,0.136,0.275,0.291,9.0,12.0,0.19899999999999998,0.297,0.336,0.168,2497,0.03,0.702486572265625,0.139,0.007609130957148579,0.00040048057669203043
1989,0.19,0.182,0.142,0.253,0.232,9.0,10.0,0.08199999999999999,0.28800000000000003,0.368,0.261,15024,0.016,1.289130859375,0.07400000000000001,0.005191693290734824,6.656017039403621e-05
1990,0.189,0.185,0.107,0.273,0.246,8.0,7.0,0.08199999999999999,0.341,0.37200000000000005,0.205,9450,0.032,1.0007566833496093,0.094,0.003915343915343915,0.0
1991,0.189,0.197,0.111,0.266,0.237,7.0,11.0,0.073,0.271,0.44,0.21600000000000003,8187,0.042,1.2364766693115234,0.077,0.0028093318675949676,0.0
1992,0.172,0.235,0.096,0.293,0.205,3.0,2.0,0.084,0.306,0.34700000000000003,0.263,31364,0.03,1.0096288299560547,0.079,0.008544828465756918,9.565106491518939e-05
1993,0.192,0.16,0.134,0.258,0.256,9.0,10.0,0.09,0.318,0.386,0.20600000000000002,10545,0.013999999999999999,1.024301986694336,0.095,0.010715979137031768,9.48316737790422e-05
1994,0.133,0.183,0.193,0.218,0.274,8.0,7.0,0.083,0.309,0.381,0.22699999999999998,2879,0.031,0.8322898101806641,0.11199999999999999,0.005904828065300452,0.0
1995,0.181,0.217,0.102,0.28,0.221,3.0,2.0,0.10300000000000001,0.317,0.39399999999999996,0.187,1959,0.037000000000000005,1.0818521881103516,0.106,0.0030627871362940277,0.0
1996,0.08,0.216,0.202,0.256,0.247,9.0,12.0,0.114,0.32799999999999996,0.354,0.204,6801,0.035,0.8897361755371094,0.08800000000000001,0.003970004411116012,0.0
1997,0.253,0.136,0.12,0.246,0.246,7.0,9.0,0.081,0.354,0.373,0.192,3975,0.032,0.8420076751708985,0.11599999999999999,0.002767295597484277,0.0
1998,0.242,0.25,0.138,0.175,0.195,7.0,11.0,0.08199999999999999,0.289,0.368,0.261,11519,0.028999999999999998,0.900715103149414,0.12300000000000001,0.00347252365656741,0.00017362618282837052
1999,0.073,0.114,0.223,0.236,0.354,8.0,7.0,0.073,0.391,0.33899999999999997,0.19699999999999998,5218,0.017,0.9854603576660156,0.087,0.004982752012265236,0.0
2000,0.193,0.13,0.141,0.262,0.274,9.0,8.0,0.06,0.33799999999999997,0.424,0.17800000000000002,2327,0.025,1.2608824920654298,0.08900000000000001,0.003867640739149119,0.0
2001,0.155,0.174,0.189,0.116,0.366,6.0,5.0,0.094,0.275,0.415,0.21600000000000003,16177,0.023,0.9322720336914062,0.124,0.005625270445694505,0.0
2002,0.248,0.154,0.135,0.235,0.228,9.0,12.0,0.13699999999999998,0.252,0.41100000000000003,0.2,14176,0.08199999999999999,0.6720275115966797,0.259,0.002257336343115124,0.0
2003,0.081,0.163,0.249,0.251,0.257,9.0,10.0,0.083,0.36700000000000005,0.375,0.175,3898,0.018000000000000002,1.0022106170654297,0.075,0.002052334530528476,0.0
2004,0.203,0.186,0.091,0.285,0.235,9.0,12.0,0.14400000000000002,0.374,0.37200000000000005,0.109,1315,0.043,0.8712649536132813,0.16699999999999998,0.0038022813688212928,0.0
2005,0.157,0.228,0.108,0.295,0.211,3.0,2.0,0.16,0.322,0.35600000000000004,0.162,4230,0.039,0.5509183883666993,0.321,0.013711583924349883,0.0
2006,0.217,0.179,0.142,0.246,0.215,9.0,12.0,0.107,0.28,0.34700000000000003,0.265,750,0.023,0.7818017578125,0.135,0.004,0.0
2007,0.207,0.205,0.129,0.24,0.219,7.0,8.0,0.08199999999999999,0.33,0.359,0.22899999999999998,31489,0.02,1.0201329040527343,0.085,0.005938581726952269,9.527136460351234e-05
2008,0.172,0.061,0.302,0.182,0.283,8.0,7.0,0.037000000000000005,0.292,0.397,0.275,1890,0.021,1.0038426208496094,0.07400000000000001,0.005291005291005291,0.0
2009,0.202,0.053,0.076,0.314,0.354,7.0,8.0,0.08900000000000001,0.34600000000000003,0.32899999999999996,0.235,20704,0.023,0.8945877075195312,0.10800000000000001,0.005264683153013911,9.659969088098918e-05
2010,0.263,0.232,0.127,0.198,0.18,9.0,12.0,0.08,0.322,0.41600000000000004,0.182,2189,0.027999999999999997,0.7866828918457032,0.107,0.002740977615349475,0.0
2011,0.144,0.115,0.205,0.233,0.303,8.0,7.0,0.073,0.255,0.40399999999999997,0.268,8036,0.026000000000000002,1.0302809906005859,0.08,0.005226480836236934,0.0
2012,0.087,0.181,0.208,0.253,0.271,6.0,6.0,0.141,0.33899999999999997,0.35200000000000004,0.168,10641,0.033,0.8776148986816407,0.11699999999999999,0.009209660746170472,0.0
2013,0.195,0.138,0.127,0.263,0.276,5.0,8.0,0.066,0.311,0.34,0.28300000000000003,67641,0.025,1.0182784271240235,0.09,0.0026019721766384293,1.4783932821809258e-05
2014,0.254,0.163,0.083,0.275,0.226,9.0,12.0,0.15,0.342,0.287,0.221,3834,0.031,0.8333135223388672,0.124,0.003912363067292645,0.0
2015,0.186,0.182,0.155,0.254,0.223,7.0,8.0,0.079,0.264,0.408,0.248,37589,0.018000000000000002,1.2552446746826171,0.064,0.006092207826757828,5.320705525552688e-05
2016,0.074,0.116,0.149,0.222,0.439,6.0,4.0,0.20800000000000002,0.436,0.226,0.129,27698,0.068,0.7349584197998047,0.191,0.001913495559246155,7.220737959419453e-05
2017,0.085,0.104,0.114,0.382,0.314,3.0,2.0,0.10400000000000001,0.385,0.332,0.17800000000000002,102351,0.04,0.9926239776611329,0.129,0.006204140653242274,0.0004103526101357095
2018,0.068,0.035,0.268,0.19,0.438,4.0,3.0,0.114,0.428,0.248,0.21100000000000002,53484,0.042,0.8952371215820313,0.126,0.002374541919078603,5.609154139555755e-05
2019,0.144,0.008,0.099,0.257,0.492,4.0,3.0,0.14,0.444,0.27399999999999997,0.141,97241,0.048,0.807236328125,0.187,0.005522361966660154,0.00046276776256928663
2020,0.071,0.115,0.164,0.236,0.413,4.0,3.0,0.10400000000000001,0.349,0.25,0.297,65327,0.053,0.7430669403076172,0.266,0.005235201371561529,1.5307606349595114e-05
2021,0.131,0.089,0.153,0.342,0.285,4.0,5.0,0.068,0.43700000000000006,0.306,0.18899999999999997,45656,0.03,1.0940821838378907,0.073,0.004555808656036446,0.00010951463115472227
2022,0.082,0.086,0.118,0.25,0.464,3.0,2.0,0.096,0.42700000000000005,0.315,0.162,67006,0.055999999999999994,0.8545584869384766,0.11599999999999999,0.008790257588872639,0.00038802495298928454
2023,0.177,0.177,0.101,0.128,0.417,1.0,1.0,0.126,0.461,0.271,0.142,43432,0.05,0.9955198669433594,0.121,0.0026017682814514645,2.3024498065942163e-05
2024,0.047,0.072,0.106,0.244,0.531,1.0,1.0,0.09699999999999999,0.32799999999999996,0.278,0.298,383134,0.038,1.1687619018554687,0.11699999999999999,0.0069218602368884,0.0001539931199006092
2025,0.147,0.261,0.052,0.15,0.39,2.0,2.0,0.113,0.479,0.272,0.136,26914,0.05,0.9709559631347656,0.113,0.003975626068217285,0.00018577691907557405
2026,0.084,0.051,0.274,0.269,0.321,6.0,3.0,0.09300000000000001,0.475,0.282,0.149,38885,0.037000000000000005,1.057457733154297,0.077,0.0026231194548026232,2.5716857400025716e-05
2027,0.066,0.027,0.19,0.247,0.471,3.0,2.0,0.125,0.368,0.321,0.18600000000000003,134083,0.043,0.865903549194336,0.146,0.00795775750840897,9.695487123647293e-05
2028,0.082,0.069,0.074,0.192,0.584,1.0,1.0,0.098,0.33,0.292,0.28,206428,0.037000000000000005,1.1706867980957032,0.08199999999999999,0.0039771736392349875,4.844304067277695e-05
2029,0.171,0.198,0.071,0.105,0.455,6.0,3.0,0.115,0.397,0.302,0.187,41968,0.047,0.9006200408935547,0.14800000000000002,0.003431185665268776,0.000142966069386199
2030,0.098,0.08,0.115,0.156,0.551,4.0,3.0,0.122,0.451,0.27899999999999997,0.14800000000000002,101883,0.048,0.8976049041748047,0.132,0.015370572126851388,0.0005889108094579076
2031,0.077,0.194,0.294,0.178,0.258,6.0,3.0,0.158,0.484,0.23399999999999999,0.125,36600,0.057999999999999996,0.8462625885009766,0.125,0.005054644808743169,0.0001639344262295082
2032,0.101,0.107,0.126,0.184,0.482,4.0,3.0,0.09699999999999999,0.45799999999999996,0.297,0.14800000000000002,41494,0.047,0.8429408264160156,0.147,0.0039523786571552515,0.00012049934930351377
