0.224,0.103,0.11,0.321,0.242,7,11,0.047,0.239,0.344,0.37,0.08589,0.029,0.732769775,0.164,0.000931424,0
0.096,0.114,0.115,0.348,0.328,7,8,0.221,0.32,0.302,0.156,0.23595,0.03,0.898072357,0.119,0.039966095,0.000381437
0.093,0.147,0.138,0.267,0.355,9,12,0.102,0.334,0.406,0.158,0.01794,0.029,0.770943298,0.112,0.000557414,0
0.163,0.16,0.131,0.162,0.383,3,2,0.114,0.362,0.318,0.205,0.05636,0.031,0.905735474,0.087,0.009936125,0.000354862
0.14,0.036,0.136,0.374,0.314,4,5,0.107,0.363,0.345,0.186,0.36565,0.029,0.961494675,0.095,0.020730206,0.000218788
0.091,0.069,0.095,0.263,0.482,2,2,0.1,0.213,0.298,0.389,5.71327,0.033,1.062790298,0.102,0.018122721,0.000234542
0.053,0.232,0.173,0.231,0.311,9,12,0.181,0.223,0.402,0.194,0.01693,0.026,0.718059692,0.134,0.000590667,0
0.053,0.096,0.263,0.375,0.213,8,7,0.081,0.361,0.359,0.199,0.05462,0.026,0.954969177,0.085,0.004210912,0.000183083
0.083,0.168,0.083,0.288,0.378,9,10,0.073,0.355,0.406,0.166,0.02979,0.034,0.784626312,0.143,0.003021148,0
0.094,0.121,0.136,0.336,0.313,9,10,0.046,0.305,0.449,0.2,0.02627,0.033,0.880265427,0.129,0.001141987,0
0.101,0.135,0.129,0.319,0.315,9,12,0.114,0.332,0.364,0.189,0.04676,0.028,0.801153412,0.122,0.00320787,0.000213858
0.127,0.03,0.103,0.26,0.48,6,5,0.103,0.352,0.343,0.202,0.21513,0.036,0.897724762,0.112,0.003765165,0.000185934
0.202,0.124,0.119,0.268,0.288,9,12,0.068,0.313,0.37,0.249,0.01837,0.029,0.650308075,0.15,0.002177463,0
0.168,0.084,0.142,0.236,0.37,9,12,0.039,0.305,0.434,0.222,0.01969,0.027,0.832785568,0.121,0.001523616,0
0.086,0.12,0.115,0.347,0.333,9,8,0.043,0.351,0.342,0.264,0.0199,0.026,1.024964447,0.089,0.007537688,0
0.122,0.091,0.122,0.245,0.421,8,7,0.063,0.338,0.426,0.174,0.02356,0.029,0.76122612,0.125,0.003395586,0
0.048,0.114,0.103,0.284,0.451,3,2,0.153,0.31,0.327,0.209,0.61353,0.035,0.906478119,0.102,0.028099685,0.00073346
0.04,0.124,0.157,0.252,0.427,3,2,0.053,0.307,0.379,0.26,0.09324,0.03,1.078148193,0.065,0.01029601,0.001394251
0.089,0.158,0.102,0.302,0.348,9,10,0.099,0.291,0.396,0.214,0.0338,0.028,0.843134766,0.11,0.000295858,0
0.085,0.162,0.19,0.263,0.301,9,12,0.073,0.375,0.366,0.186,0.02762,0.034,0.781339874,0.113,0.000362056,0
0.113,0.134,0.234,0.154,0.365,7,11,0.073,0.33,0.385,0.212,0.10067,0.026,0.860704727,0.111,0.000695341,0
0.151,0.123,0.11,0.279,0.337,9,12,0.065,0.346,0.35,0.239,0.00682,0.031,0.791483612,0.082,0.005865103,0
0.073,0.104,0.108,0.281,0.433,3,2,0.072,0.374,0.35,0.205,0.06445,0.035,0.898735962,0.101,0.008533747,0.000620636
0.206,0.05,0.055,0.306,0.384,7,9,0.088,0.399,0.36,0.153,0.07046,0.027,0.896508102,0.095,0.001986943,0
0.061,0.175,0.247,0.207,0.31,8,7,0.138,0.422,0.28,0.16,0.05071,0.035,0.862174149,0.112,0.002169197,0
0.062,0.127,0.094,0.318,0.399,7,8,0.039,0.342,0.393,0.227,0.06495,0.023,1.018502121,0.077,0.004464973,0
0.093,0.15,0.13,0.235,0.393,7,9,0.088,0.318,0.387,0.207,0.08034,0.032,0.813367004,0.111,0.002240478,0
0.187,0.173,0.161,0.228,0.25,8,7,0.115,0.338,0.366,0.182,0.03632,0.03,0.826102066,0.122,0.004129956,0
0.171,0.178,0.195,0.157,0.299,9,10,0.088,0.333,0.362,0.217,0.08332,0.03,0.848096085,0.122,0.003600576,0
0.093,0.061,0.112,0.264,0.47,2,2,0.065,0.219,0.328,0.388,3.1909,0.028,0.969868851,0.107,0.009633646,0.000047
0.103,0.145,0.123,0.287,0.341,5,8,0.068,0.3,0.411,0.221,0.34914,0.035,0.962616501,0.108,0.00269233,0.0000573
0.121,0.147,0.115,0.257,0.361,9,8,0.109,0.249,0.393,0.249,0.00494,0.027,0.82213623,0.126,0.008097166,0
0.251,0.082,0.194,0.156,0.317,5,8,0.099,0.307,0.37,0.224,0.35099,0.028,0.920761566,0.102,0.01219408,0.000170945
0.05,0.125,0.137,0.234,0.454,3,2,0.06,0.33,0.436,0.174,0.07755,0.032,0.843908997,0.11,0.006189555,0
0.261,0.119,0.124,0.273,0.223,9,10,0.134,0.329,0.356,0.181,0.04642,0.029,0.789729843,0.132,0.012494614,0
0.091,0.111,0.131,0.207,0.459,8,7,0.085,0.365,0.351,0.198,0.03519,0.03,0.882493286,0.103,0.002273373,0
0.09,0.148,0.137,0.293,0.333,7,11,0.07,0.314,0.335,0.281,0.06972,0.037,0.87443512,0.118,0.002868617,0
0.138,0.132,0.064,0.349,0.318,9,12,0.076,0.386,0.347,0.191,0.04148,0.027,0.76827301,0.112,0.0012054,0
0.11,0.097,0.09,0.275,0.428,6,6,0.085,0.364,0.334,0.218,0.16012,0.032,1.047448273,0.083,0.002623033,0
0.067,0.147,0.215,0.254,0.316,9,10,0.118,0.401,0.306,0.175,0.02613,0.029,0.742708206,0.131,0.002678913,0
0.069,0.164,0.142,0.233,0.393,9,10,0.107,0.253,0.382,0.258,0.02891,0.023,1.00241745,0.095,0.005188516,0.000345901
0.072,0.126,0.103,0.336,0.363,7,9,0.063,0.319,0.358,0.259,0.09034,0.026,0.970453491,0.1,0.00376356,0
0.253,0.11,0.185,0.142,0.311,9,8,0.052,0.344,0.381,0.223,0.07148,0.027,1.065966187,0.093,0.002518187,0
0.044,0.094,0.176,0.254,0.432,5,8,0.113,0.307,0.358,0.222,0.3347,0.029,0.992321091,0.09,0.022826412,0.0000896
0.029,0.167,0.277,0.174,0.353,9,10,0.08,0.33,0.379,0.211,0.05213,0.028,1.050118484,0.069,0.004603875,0
0.102,0.123,0.169,0.308,0.298,7,11,0.079,0.317,0.416,0.188,0.10724,0.028,0.794122314,0.12,0.001491981,0
0.098,0.185,0.166,0.252,0.298,7,11,0.068,0.357,0.393,0.182,0.07865,0.032,0.793284912,0.123,0.002542912,0.000127146
0.13,0.102,0.198,0.222,0.349,9,12,0.051,0.389,0.351,0.209,0.01357,0.031,0.851714325,0.139,0.001473839,0
0.021,0.07,0.186,0.217,0.507,6,6,0.157,0.352,0.347,0.143,0.14224,0.032,0.947021637,0.092,0.040846457,0.000140607
0.094,0.069,0.144,0.26,0.433,2,2,0.048,0.211,0.341,0.401,1.87196,0.029,1.327476654,0.059,0.010726725,0.0000481
0.108,0.09,0.28,0.223,0.3,2,2,0.072,0.298,0.376,0.254,0.21578,0.028,1.123179016,0.069,0.005931968,0.0000927
0.256,0.132,0.113,0.245,0.255,5,8,0.125,0.289,0.363,0.224,0.35618,0.037,0.794169693,0.13,0.008057724,0.000168454
0.028,0.046,0.216,0.109,0.601,2,2,0.059,0.269,0.38,0.292,0.17284,0.029,1.142218323,0.072,0.005496413,0.0000579
0.248,0.083,0.094,0.333,0.242,9,12,0.096,0.343,0.325,0.236,0.05246,0.028,0.729325333,0.145,0.001715593,0
0.093,0.099,0.11,0.307,0.39,8,7,0.07,0.388,0.36,0.182,0.03001,0.032,0.770026855,0.124,0.002332556,0
0.241,0.161,0.101,0.292,0.205,9,8,0.067,0.31,0.357,0.266,0.01166,0.028,0.758145065,0.159,0.004288165,0
0.265,0.08,0.192,0.154,0.309,9,8,0.07,0.323,0.44,0.166,0.0592,0.026,0.980328674,0.07,0.004391892,0
0.185,0.071,0.066,0.429,0.249,9,12,0.073,0.352,0.376,0.198,0.05003,0.027,0.828551102,0.108,0.004997002,0
0.152,0.12,0.118,0.302,0.308,9,10,0.075,0.293,0.392,0.24,0.00722,0.035,0.812150421,0.139,0.001385042,0
0.123,0.153,0.119,0.187,0.418,8,7,0.124,0.329,0.38,0.167,0.07224,0.045,0.772491684,0.249,0.02782392,0.00055371
0.135,0.09,0.118,0.278,0.38,9,12,0.075,0.363,0.334,0.228,0.04158,0.032,0.75811348,0.104,0.002405002,0
0.086,0.116,0.15,0.261,0.386,2,2,0.043,0.309,0.345,0.303,0.20729,0.029,1.188134003,0.068,0.005017126,0.0000482
0.245,0.12,0.155,0.141,0.34,6,6,0.042,0.254,0.359,0.345,0.09385,0.026,0.910965424,0.118,0.003729355,0
0.091,0.167,0.068,0.286,0.389,9,10,0.078,0.349,0.347,0.226,0.03487,0.035,0.782398453,0.123,0.002581015,0
0.044,0.168,0.422,0.184,0.182,6,6,0.063,0.295,0.361,0.281,0.13679,0.027,0.944051208,0.094,0.005336647,0
0.022,0.093,0.058,0.153,0.674,6,5,0.091,0.324,0.411,0.175,0.24909,0.035,0.890418549,0.117,0.00196716,0.0000401
0.027,0.032,0.054,0.145,0.742,1,1,0.143,0.286,0.332,0.239,22.66715,0.04,0.982028809,0.133,0.018602692,0.000303523
0.029,0.055,0.091,0.238,0.588,4,3,0.063,0.241,0.408,0.289,0.48905,0.039,1.205917664,0.081,0.003537471,0
0.021,0.046,0.19,0.364,0.379,5,8,0.148,0.296,0.374,0.182,0.52778,0.03,1.316415863,0.11,0.008848384,0.0000379
0.002,0.054,0.17,0.386,0.387,9,8,0.068,0.39,0.425,0.117,0.02029,0.024,1.130761185,0.099,0.000985707,0
0.008,0.042,0.156,0.069,0.725,7,8,0.164,0.343,0.33,0.163,0.16831,0.029,1.155497284,0.11,0.005703761,0.000237657
0.004,0.085,0.142,0.182,0.588,7,9,0.151,0.387,0.347,0.116,0.05532,0.032,1.284045715,0.109,0.009038322,0.000180766
0.048,0.019,0.147,0.177,0.61,8,4,0.144,0.327,0.351,0.177,0.05183,0.04,0.929095306,0.138,0.000578815,0
0.037,0.069,0.05,0.173,0.671,4,5,0.129,0.325,0.406,0.14,0.5751,0.047,0.938958054,0.102,0.003547209,0.0000869
0.022,0.018,0.09,0.115,0.755,7,11,0.129,0.367,0.36,0.144,0.04505,0.04,0.691834717,0.159,0.002441731,0
0.061,0.038,0.052,0.183,0.666,4,3,0.142,0.369,0.374,0.115,0.46523,0.051,0.766422195,0.161,0.007480171,0.000193453
0.01,0.013,0.248,0.038,0.691,9,10,0.183,0.337,0.332,0.148,0.06725,0.04,0.925617981,0.176,0.001933086,0
0.015,0.038,0.039,0.126,0.782,2,2,0.052,0.3,0.362,0.287,0.04123,0.037,1.390955963,0.07,0.000970167,0
0.024,0.025,0.06,0.215,0.676,2,2,0.117,0.239,0.339,0.305,4.71519,0.032,1.133795929,0.107,0.011225423,0.000241772
0.059,0.016,0.208,0.421,0.296,7,11,0.141,0.379,0.331,0.149,0.0958,0.03,0.949706039,0.137,0.001356994,0.000104384
0.023,0.064,0.054,0.274,0.585,3,2,0.127,0.275,0.375,0.223,0.55916,0.039,0.918726654,0.122,0.005615566,0.000125188
0.114,0.02,0.11,0.158,0.598,4,3,0.074,0.285,0.316,0.324,0.61303,0.025,0.875030212,0.086,0.001712804,0.0000652
0.088,0.035,0.107,0.172,0.598,6,4,0.062,0.299,0.303,0.336,0.4891,0.025,0.820849915,0.09,0.001819669,0.0000204
0.02,0.075,0.093,0.202,0.609,4,5,0.07,0.313,0.291,0.326,0.76085,0.026,0.831426315,0.097,0.001182888,0.0000263
0.017,0.05,0.068,0.169,0.697,7,8,0.114,0.401,0.305,0.181,0.31563,0.032,0.625625229,0.139,0.000506923,0
0.039,0.026,0.032,0.199,0.705,5,8,0.072,0.27,0.253,0.405,0.89886,0.022,0.795051575,0.092,0.001145896,0.0000111
0.03,0.069,0.066,0.164,0.67,2,2,0.082,0.263,0.282,0.373,4.17025,0.026,1.054613037,0.075,0.009004256,0.000666627
0.085,0.067,0.075,0.158,0.615,4,3,0.063,0.278,0.303,0.356,1.51391,0.023,0.964732513,0.064,0.003025279,0.000138714
0.018,0.057,0.074,0.212,0.639,1,1,0.052,0.251,0.29,0.407,3.09769,0.027,1.163482742,0.051,0.005258757,0.00030668
0.08,0.074,0.098,0.19,0.558,1,1,0.075,0.28,0.289,0.356,1.30633,0.023,0.909826813,0.088,0.002510851,0.0000995
0.06,0.103,0.012,0.252,0.574,7,8,0.089,0.372,0.27,0.268,0.43146,0.023,0.808415298,0.101,0.000927085,0.0000232
0.019,0.041,0.03,0.176,0.734,2,2,0.131,0.321,0.274,0.274,2.6367,0.051,0.730632019,0.113,0.012879736,0.00095574
0.02,0.014,0.053,0.151,0.762,1,1,0.078,0.235,0.205,0.483,9.32202,0.029,1.258608627,0.057,0.022258051,0.002188367
0.023,0.02,0.043,0.134,0.779,1,1,0.064,0.283,0.278,0.375,4.45349,0.033,1.030972443,0.057,0.013140256,0.001055352
0.028,0.005,0.027,0.137,0.802,1,1,0.116,0.301,0.266,0.318,5.06471,0.04,0.852913055,0.107,0.016563633,0.001131358
0.013,0.011,0.022,0.214,0.74,3,2,0.088,0.326,0.272,0.315,0.92039,0.072,0.775942459,0.098,0.008844077,0.000945251
0.032,0.006,0.058,0.142,0.762,3,2,0.221,0.385,0.247,0.147,1.49527,0.055,0.631559944,0.138,0.021675015,0.001049978
0.035,0.014,0.085,0.183,0.682,1,1,0.143,0.281,0.228,0.348,7.98975,0.045,0.75212738,0.138,0.024716668,0.002630871
0.047,0.01,0.052,0.145,0.746,1,1,0.071,0.33,0.28,0.319,2.91636,0.037,1.025761795,0.075,0.010585113,0.000716647
0.022,0.019,0.077,0.211,0.67,1,1,0.158,0.257,0.176,0.409,6.72391,0.033,0.90618515,0.137,0.029247863,0.002232332
0.007,0.038,0.065,0.085,0.804,1,1,0.049,0.212,0.219,0.52,1.24371,0.028,1.367064514,0.04,0.009584228,0.001013098
0.017,0.014,0.05,0.162,0.757,2,2,0.12,0.245,0.216,0.42,3.6743,0.032,0.926433182,0.119,0.021957924,0.001673788
0.02,0.016,0.054,0.146,0.765,1,1,0.102,0.257,0.214,0.427,8.25062,0.031,1.081411896,0.085,0.021702611,0.00170169
0.01,0.022,0.041,0.164,0.764,1,1,0.068,0.24,0.242,0.449,6.18795,0.032,1.195754547,0.062,0.016472337,0.001386566
0.023,0.018,0.049,0.191,0.72,1,1,0.057,0.202,0.206,0.536,4.91845,0.028,1.356025391,0.053,0.014831908,0.00168549
0.012,0.056,0.055,0.104,0.772,1,1,0.082,0.339,0.287,0.292,6.07186,0.037,0.881577377,0.09,0.017304417,0.001671646
0.029,0.015,0.063,0.138,0.756,1,1,0.166,0.341,0.212,0.281,5.01826,0.043,0.886380081,0.133,0.035103801,0.002474961
0.041,0.043,0.036,0.154,0.726,1,1,0.123,0.377,0.29,0.209,0.62385,0.048,0.794372025,0.114,0.014009778,0.001330448
0.016,0.027,0.046,0.12,0.791,1,1,0.053,0.2,0.202,0.545,3.28934,0.03,1.313990631,0.054,0.01598801,0.001687269
0.02,0.026,0.029,0.205,0.72,1,1,0.052,0.314,0.285,0.349,1.40488,0.034,1.16896698,0.052,0.009516827,0.001388019
0.012,0.011,0.059,0.202,0.716,1,1,0.138,0.287,0.224,0.351,5.56341,0.037,0.932005234,0.091,0.030046321,0.002421177
0.035,0.02,0.044,0.152,0.749,2,2,0.088,0.315,0.278,0.318,1.05267,0.033,0.97915741,0.071,0.012758034,0.001614941
0.036,0.014,0.057,0.135,0.758,2,2,0.112,0.232,0.316,0.339,6.79121,0.044,1.079333344,0.155,0.00706796,0.000181116
0.054,0.039,0.036,0.109,0.762,9,10,0.061,0.429,0.288,0.222,0.03527,0.062,0.714903564,0.206,0.001134108,0.000283527
0.074,0.04,0.108,0.144,0.634,5,8,0.22,0.278,0.325,0.178,0.64615,0.049,0.839795456,0.181,0.005385746,0.0000774
0.003,0.059,0.014,0.085,0.839,6,5,0.174,0.318,0.374,0.134,0.26675,0.063,0.777301483,0.255,0.022605436,0.000637301
0.041,0.019,0.091,0.106,0.743,7,11,0.108,0.328,0.359,0.205,0.11941,0.047,0.821860428,0.17,0.001088686,0.0000837
0.011,0.129,0.111,0.209,0.54,5,8,0.17,0.275,0.357,0.198,0.48954,0.041,0.877011185,0.187,0.009376149,0.0000409
0.011,0.044,0.036,0.097,0.812,3,2,0.206,0.226,0.293,0.275,2.18195,0.057,0.838469086,0.238,0.010032311,0.00010541
0.2,0.07,0.092,0.239,0.399,5,8,0.155,0.369,0.317,0.159,0.5846,0.031,1.223948059,0.112,0.004225111,0.0000684
0.043,0.031,0.15,0.205,0.572,7,8,0.129,0.255,0.343,0.273,0.26998,0.048,0.829953308,0.181,0.002481665,0.0000741
0.014,0.049,0.072,0.098,0.766,7,9,0.201,0.42,0.262,0.116,0.043,0.053,0.702677765,0.235,0.007209302,0
0.057,0.152,0.062,0.115,0.614,9,12,0.12,0.329,0.308,0.243,0.00625,0.051,0.733588333,0.154,0.0016,0
0.056,0.037,0.186,0.153,0.569,9,9,0.208,0.337,0.313,0.142,0.04198,0.043,0.717441025,0.229,0.020962363,0
0.112,0.024,0.115,0.331,0.418,5,8,0.271,0.324,0.275,0.13,0.7107,0.039,1.21128006,0.151,0.0088645,0.0000563
0.04,0.012,0.055,0.162,0.731,7,9,0.085,0.291,0.331,0.293,0.19572,0.046,0.908363953,0.137,0.005058246,0.0000511
0.001,0.041,0.076,0.173,0.709,6,5,0.022,0.099,0.215,0.665,0.19369,0.032,2.345225983,0.035,0.001032578,0
0.105,0.046,0.024,0.11,0.715,6,5,0.314,0.321,0.243,0.122,0.23709,0.122,0.625593529,0.238,0.009490067,0.000126534
0.01,0.06,0.008,0.202,0.721,5,8,0.246,0.337,0.301,0.116,0.71367,0.07,0.699794312,0.301,0.056034302,0.003082657
0.002,0.027,0.067,0.098,0.806,9,10,0.084,0.349,0.455,0.112,0.04521,0.06,0.710636063,0.212,0.00132714,0
0.074,0.03,0.143,0.158,0.595,4,5,0.165,0.272,0.373,0.19,0.6749,0.049,0.829184341,0.201,0.015987554,0.00014817
0.049,0.152,0.07,0.159,0.571,7,11,0.172,0.399,0.271,0.158,0.08253,0.052,0.665039139,0.217,0.00375621,0.000121168
0.007,0.054,0.102,0.162,0.675,4,5,0.138,0.313,0.365,0.185,0.38921,0.053,0.856942368,0.222,0.007553763,0.000102772
0.009,0.154,0.089,0.146,0.602,7,8,0.191,0.297,0.261,0.251,0.185,0.045,0.863651199,0.188,0.007567568,0.0000541
0.017,0.015,0.096,0.11,0.762,2,2,0.103,0.25,0.347,0.3,1.46748,0.048,1.367101746,0.1,0.007373184,0.000224875
0.057,0.015,0.118,0.255,0.555,3,2,0.158,0.307,0.383,0.152,1.23958,0.057,0.888122101,0.199,0.024193679,0.001460172
0.004,0.02,0.057,0.119,0.8,6,5,0.188,0.263,0.322,0.227,0.27277,0.058,0.710982132,0.238,0.001503098,0
0.008,0.016,0.031,0.143,0.803,3,2,0.111,0.229,0.251,0.409,1.50358,0.039,1.187808762,0.124,0.003837508,0.00002
0.03,0.039,0.033,0.239,0.659,6,6,0.153,0.284,0.358,0.205,0.10791,0.068,0.647065582,0.276,0.002687425,0
0.002,0.008,0.05,0.193,0.746,6,6,0.209,0.364,0.215,0.212,0.16637,0.058,0.76088501,0.26,0.00438781,0.000360642
0.006,0.041,0.055,0.113,0.785,7,8,0.109,0.263,0.348,0.28,0.32723,0.06,0.827204361,0.182,0.002933716,0.0000306
0.097,0.005,0.035,0.167,0.696,2,2,0.142,0.366,0.336,0.156,0.15461,0.068,0.759923859,0.216,0.006597245,0.0000647
0.12,0.118,0.127,0.242,0.393,9,11,0.2,0.421,0.252,0.127,0.04059,0.035,0.734722519,0.203,0.006898251,0
0.006,0.009,0.143,0.195,0.648,2,2,0.17,0.328,0.332,0.171,0.76688,0.053,1.05470871,0.176,0.004981223,0.0000522
0.006,0.012,0.052,0.142,0.788,2,2,0.073,0.241,0.273,0.413,3.05506,0.036,0.963491516,0.117,0.008232244,0.000556454
0.062,0.015,0.028,0.124,0.771,7,9,0.1,0.367,0.331,0.202,0.46091,0.055,0.685901871,0.179,0.00160552,0
0.043,0.013,0.066,0.136,0.742,1,1,0.28,0.276,0.245,0.198,14.18207,0.054,0.575668411,0.262,0.03550187,0.0027704
0.044,0.028,0.051,0.066,0.812,2,2,0.095,0.311,0.311,0.283,1.90488,0.047,0.724326019,0.178,0.005501659,0.000398975
0.015,0.013,0.024,0.156,0.793,4,3,0.115,0.394,0.3,0.191,0.76117,0.051,0.704947357,0.147,0.002075752,0.0000657
0,0.033,0.072,0.162,0.732,4,5,0.123,0.33,0.324,0.223,0.76576,0.043,0.805894089,0.138,0.001880485,0.0000131
0.029,0.024,0.038,0.206,0.703,4,3,0.111,0.359,0.313,0.217,1.26903,0.047,0.696063156,0.163,0.001820288,0.0000394
0.012,0.046,0.092,0.256,0.594,3,2,0.097,0.36,0.305,0.239,0.83456,0.042,0.810683289,0.141,0.001953125,0.0000599
0.048,0.045,0.015,0.156,0.735,6,6,0.118,0.39,0.308,0.183,0.47207,0.044,0.720369797,0.137,0.00442731,0.0000635
0.017,0.024,0.102,0.084,0.773,5,8,0.121,0.373,0.277,0.229,0.80485,0.044,0.819970016,0.148,0.001577934,0.0000497
0.014,0.004,0.029,0.104,0.848,6,3,0.096,0.305,0.286,0.313,0.59461,0.032,0.993406296,0.101,0.00872841,0.000723163
0.001,0.062,0.015,0.118,0.803,4,5,0.093,0.327,0.312,0.269,0.47581,0.049,0.765471039,0.173,0.001912528,0
0.057,0.053,0.034,0.112,0.744,6,6,0.118,0.377,0.286,0.219,0.44135,0.047,0.708487167,0.126,0.002333749,0
0.007,0.009,0.031,0.099,0.854,1,1,0.095,0.262,0.291,0.352,2.94218,0.036,1.173880463,0.086,0.015308377,0.000550612
0.018,0.014,0.04,0.161,0.766,1,1,0.086,0.277,0.3,0.337,9.18702,0.043,0.84150032,0.133,0.009304432,0.000675954
0.05,0.05,0.057,0.107,0.736,6,6,0.089,0.329,0.307,0.276,0.36885,0.047,0.764749146,0.124,0.001708011,0
0.026,0.027,0.117,0.097,0.733,7,8,0.132,0.376,0.298,0.194,0.50022,0.049,0.679405289,0.181,0.00099956,0.00002
0.078,0.015,0.06,0.118,0.729,4,5,0.126,0.357,0.339,0.178,0.53383,0.05,0.694924927,0.164,0.005282581,0.000374651
0.001,0.017,0.015,0.187,0.781,4,3,0.079,0.366,0.339,0.215,0.5728,0.039,0.868569336,0.105,0.004748603,0.000104749
0.022,0.014,0.03,0.146,0.788,6,6,0.128,0.382,0.27,0.221,0.47188,0.045,0.759960022,0.126,0.006124438,0.000105959
0.042,0.024,0.053,0.229,0.653,8,7,0.174,0.285,0.348,0.193,0.04416,0.06,0.834948196,0.098,0.001585145,0
0.015,0.026,0.042,0.158,0.758,2,2,0.101,0.37,0.32,0.21,0.61319,0.049,0.774285812,0.137,0.003913958,0.0000489
0.008,0.058,0.038,0.116,0.78,3,2,0.089,0.34,0.348,0.223,1.09834,0.056,0.747230606,0.146,0.001183604,0.0000091
0.035,0.034,0.058,0.141,0.732,1,1,0.184,0.256,0.195,0.365,25.59903,0.041,0.923137817,0.177,0.02416029,0.002195005
0.069,0.036,0.02,0.11,0.765,6,6,0.102,0.461,0.274,0.163,0.26296,0.055,0.785682526,0.124,0.001292972,0
0.011,0.034,0.009,0.111,0.835,1,1,0.103,0.329,0.314,0.254,0.62914,0.042,0.836613998,0.138,0.002638522,0.0000636
0.003,0.015,0.043,0.107,0.832,2,2,0.088,0.34,0.302,0.27,0.70941,0.045,0.856672897,0.098,0.005624392,0.0000846
0.018,0.012,0.056,0.129,0.785,1,1,0.097,0.24,0.287,0.377,7.4177,0.042,0.862864075,0.127,0.006394165,0.000358602
0.102,0.005,0.054,0.09,0.749,4,5,0.142,0.352,0.332,0.175,0.49221,0.051,0.723118362,0.159,0.003149062,0.000101583
0.017,0.018,0.043,0.142,0.779,1,1,0.088,0.23,0.23,0.452,13.56924,0.034,1.634790039,0.056,0.031889037,0.001994216
0.02,0.016,0.04,0.121,0.803,1,1,0.13,0.124,0.137,0.608,16.28706,0.035,1.291082458,0.141,0.017709151,0.001529435
0.001,0.028,0.037,0.204,0.73,1,1,0.088,0.342,0.332,0.238,2.09281,0.05,0.782517548,0.124,0.006899814,0.000324922
0.016,0.025,0.033,0.153,0.774,2,2,0.114,0.329,0.31,0.247,2.28671,0.043,0.784530411,0.146,0.009100411,0.00048104
0.019,0.008,0.054,0.163,0.756,2,2,0.093,0.253,0.3,0.355,4.60528,0.039,0.855062637,0.138,0.00755003,0.000410398
0.001,0.012,0.031,0.107,0.849,1,1,0.066,0.268,0.322,0.345,1.09777,0.039,0.926649857,0.081,0.003179172,0.000236844
0.023,0.008,0.042,0.18,0.746,1,1,0.103,0.297,0.303,0.298,3.8494,0.038,1.154779434,0.123,0.028843456,0.001049514
0.001,0.033,0.059,0.213,0.693,1,1,0.129,0.388,0.324,0.159,0.40352,0.047,0.737319183,0.132,0.007310666,0.001016059
0.017,0.003,0.094,0.119,0.766,2,2,0.122,0.376,0.315,0.186,1.17124,0.054,0.800133286,0.156,0.002083262,0
0.032,0.065,0.027,0.096,0.779,7,8,0.088,0.32,0.283,0.309,0.59493,0.042,0.727588196,0.162,0.001882574,0.000100852
0.003,0.018,0.022,0.105,0.852,1,1,0.07,0.269,0.262,0.399,0.9832,0.037,1.465892944,0.052,0.014493491,0.000620423
0.022,0.023,0.068,0.136,0.751,1,1,0.185,0.276,0.224,0.315,22.53858,0.035,1.01300705,0.11,0.030186019,0.002639474
0.018,0.018,0.073,0.14,0.751,2,2,0.084,0.291,0.324,0.301,1.58714,0.038,0.981259918,0.115,0.004624671,0.000245725
0.033,0.015,0.046,0.178,0.728,1,1,0.115,0.309,0.246,0.33,4.76143,0.039,1.202476501,0.091,0.030965487,0.001877587
0.011,0.018,0.054,0.195,0.722,1,1,0.121,0.225,0.248,0.406,3.25789,0.036,1.385810242,0.125,0.042604262,0.001442652
0.027,0.029,0.095,0.149,0.701,4,5,0.113,0.369,0.282,0.236,1.0774,0.055,0.718259811,0.189,0.002422499,0.0000371
0.02,0.012,0.062,0.156,0.751,2,2,0.059,0.245,0.282,0.414,2.29863,0.034,1.236444626,0.06,0.003158403,0.0000218
0.04,0.007,0.051,0.06,0.841,2,2,0.097,0.293,0.296,0.314,1.55299,0.038,0.901746292,0.121,0.006645246,0.00023825
0.007,0.02,0.04,0.108,0.825,2,2,0.104,0.369,0.304,0.223,0.30999,0.047,0.81799881,0.121,0.002193619,0
0.01,0.009,0.071,0.239,0.67,6,7,0.107,0.365,0.305,0.223,0.17807,0.047,0.724825821,0.157,0.001235469,0
0.001,0.012,0.042,0.082,0.864,6,3,0.146,0.349,0.296,0.209,0.34016,0.038,0.708848114,0.137,0.002498824,0
0.036,0.031,0.057,0.201,0.674,4,3,0.1,0.374,0.295,0.231,0.95379,0.046,0.738041,0.15,0.003040502,0.00030405
0.04,0.019,0.053,0.106,0.782,1,1,0.096,0.279,0.269,0.356,14.76601,0.037,1.460909576,0.068,0.029324103,0.00138426
0.024,0.03,0.043,0.085,0.817,4,4,0.138,0.336,0.294,0.232,0.75432,0.04,0.816943817,0.161,0.019660091,0.000424223
0.019,0.011,0.018,0.114,0.839,2,2,0.092,0.361,0.292,0.255,0.48203,0.041,0.84259697,0.094,0.003900172,0.000394166
0.012,0.01,0.046,0.098,0.833,3,2,0.058,0.194,0.221,0.527,1.0218,0.036,0.821455307,0.169,0.00225093,0.0000196
0.014,0.023,0.045,0.1,0.818,3,2,0.095,0.298,0.286,0.322,1.77573,0.038,0.889669342,0.12,0.011409392,0.000275943
0.026,0.018,0.104,0.13,0.723,3,2,0.083,0.318,0.298,0.3,0.63944,0.046,0.877870026,0.101,0.004691605,0.000484799
